date,strategy_value,dca_value
2025-02-20,826808.37,745551.5
2025-02-21,826250.61,745096.5
2025-02-24,810206.52,731446.5
2025-02-25,796758.63,720214.5
2025-02-26,790988.88,715391.5
2025-02-27,795022.26,718771.5
2025-02-28,767055.84,695371.5
2025-03-03,784715.31,710178.5
2025-03-04,757814.9400000001,687636.5
2025-03-05,760937.37,690262.5
2025-03-06,757036.65,686999.5
2025-03-07,746910.54,678510.5
2025-03-10,741163.02,673687.5
2025-03-11,723367.62,659257.5
2025-03-12,734215.0800000001,668110.5
2025-03-13,729566.22,664327.5
2025-03-14,726243.66,661051.5
2025-03-17,735603.99,668695.5
2025-03-18,735276.6,668435.5
2025-03-19,731105.19,665055.5
2025-03-20,731205.21,665146.5
2025-03-21,726723.84,661506.5
2025-03-24,749664.8099999999,679264.5
2025-03-25,755493.39,684009.5
2025-03-26,756898.23,685192.5
2025-03-27,741057.27,672335.5
2025-03-28,736893.33,668955.5
2025-03-31,709840.65,645698.5
2025-04-01,718398.69,652692.5
2025-04-02,716506.68,651158.5
2025-04-03,701050.4400000001,638574.5
2025-04-04,671591.16,614784.5
2025-04-07,624488.28,573512.5
2025-04-08,671433.9600000001,614812.5
2025-04-09,635480.4,583186.5
2025-04-10,695560.4400000001,636372.5
2025-04-11,681256.3200000001,623898.5
2025-04-14,712915.0800000001,651632.5
2025-04-15,703429.8,643344.5
2025-04-16,688188.24,630030.5
2025-04-17,686319.81,627426.5
2025-04-21,672061.17,614910.5
2025-04-22,672974.2500000001,615736.5
2025-04-23,703802.6100000001,642826.5
2025-04-24,701111.6100000001,640460.5
2025-04-25,717876.2100000001,655146.5
2025-04-28,727583.9700000001,663630.5
2025-04-29,722988.2100000001,659626.5
2025-04-30,733091.2500000001,670370.5
2025-05-01,759258.4500000001,693162.5
2025-05-02,759462.9600000002,697544.5
2025-05-05,755632.0800000002,694828.5
2025-05-06,748608.0000000001,687772.5
2025-05-07,752668.8000000002,691300.5
2025-05-08,763042.6800000002,700330.5
2025-05-09,765749.8800000001,702682.5
2025-05-12,792807.4800000001,726174.5
2025-05-13,796318.3200000002,729212.5
2025-05-14,808650.6000000001,739866.5
2025-05-15,808235.0400000002,739516.5
2025-05-16,814953.6000000001,745312.5
2025-05-19,804499.9200000002,736324.5
2025-05-20,813003.2400000001,743646.5
2025-05-21,807785.1600000001,739166.5
2025-05-22,803533.2000000002,735512.5
2025-05-23,791355.3600000001,725040.5
2025-05-27,808365.2100000002,738998.5
2025-05-28,818143.41,747440.4999999999
2025-05-29,824886.3300000003,753250.5
2025-05-30,813655.8900000004,743604.5000000001
2025-06-02,810065.7300000002,740524.5
2025-06-03,820344.4500000001,749372.4999999999
2025-06-04,827587.2900000002,755602.5
2025-06-05,831113.7300000001,758640.4999999999
2025-06-06,830787.5700000002,758388.5
2025-06-09,831010.0500000002,758584.5
2025-06-10,832679.8500000001,760026.5
2025-06-11,839941.4100000001,766256.5
2025-06-12,832525.5300000001,759914.5
2025-06-13,827429.88,755140.4999999999
2025-06-16,832009.3200000002,759088.5
2025-06-17,833967.8400000002,760782.5
2025-06-18,831315.7200000002,758528.5
2025-06-20,834817.8000000002,761552.5
2025-06-23,826895.9400000001,753922.4999999999
2025-06-24,843320.1000000002,768034.5
2025-06-25,851689.74,775272.4999999999
2025-06-26,853793.2200000002,777078.5
2025-06-27,860160.6336000002,782552.5
2025-06-30,867198.3300000001,788152.5
2025-07-01,864691.1700000002,786010.5
2025-07-02,858818.2500000001,781012.5
2025-07-03,870293.61,790840.4999999999
2025-07-07,870837.93,791316.5
2025-07-08,870590.4900000001,791120.5
2025-07-09,872393.3700000001,792660.5
2025-07-10,876339.0900000001,796034.5
2025-07-11,870419.01,791008.4999999999
2025-07-14,871552.29,791974.5
2025-07-15,881815.8900000001,800738.5
2025-07-16,876933.4500000001,796580.5
2025-07-17,878140.1700000002,797616.5
2025-07-18,886498.4100000001,804756.5
2025-07-21,885539.1300000002,803314.5
2025-07-22,889159.8900000001,806408.4999999999
2025-07-23,885923.4900000002,803664.5
2025-07-24,890504.7300000002,807570.5
2025-07-25,890161.05,807290.4999999999
2025-07-28,894775.4100000001,811224.5
2025-07-29,899742.2100000002,815452.5
2025-07-30,895482.2100000001,811840.4999999999
2025-07-31,920948.8500000002,835744.5
2025-08-01,895056.3300000003,813750.5
2025-08-04,895376.9700000001,814058.4999999999
2025-08-05,905769.9300000002,822934.5
2025-08-06,898719.6900000002,816942.5
2025-08-07,916076.0100000001,831726.5
2025-08-08,914043.2100000003,830018.5000000001
2025-08-11,921326.9400000003,835954.5000000001
2025-08-12,922091.2200000002,836612.5
2025-08-13,934623.7800000001,847252.5
2025-08-14,927214.2600000001,840980.5
2025-08-15,929690.8200000001,843108.4999999999
2025-08-18,924129.7800000003,838404.5000000001
2025-08-19,924045.4200000002,838334.5
2025-08-20,910726.1400000002,827050.5
2025-08-21,904169.5800000002,821478.5
