date,strategy_value,dca_value
2024-09-25,709311.3099999999,645364.5
2024-09-26,721793.99,656583.5
2024-09-27,717638.19,652852.5
2024-09-30,710801.23,646716.5
2024-10-01,713576.15,649212.5
2024-10-02,702953.53,639670.5
2024-10-03,702055.85,638864.5
2024-10-04,713196.47,648887.5
2024-10-07,710211.77,646209.5
2024-10-08,709148.4299999999,645260.5
2024-10-09,715421.59,650902.5
2024-10-10,718096.39,653307.5
2024-10-11,717926.49,653164.5
2024-10-14,725734.39,659703.5
2024-10-15,728714.85,662381.5
2024-10-16,719075.19,653736.5
2024-10-17,726687.23,660574.5
2024-10-18,723236.51,657480.5
2024-10-21,722060.11,656427.5
2024-10-22,721305.08,655751.5
2024-10-23,722547.77,656869.5
2024-10-24,720396.27,654945.5
2024-10-25,739773.95,673884.5
2024-10-28,743476.74,678200.5
2024-10-29,739507.1799999999,674638.5
2024-10-30,744816.9,679409.5
2024-10-31,734659.46,670296.5
2024-11-01,724685.08,661352.5
2024-11-04,727692.84,663068.5
2024-11-05,728831.7,664095.5
2024-11-06,747566.96,680930.5
2024-11-07,758913.96,691122.5
2024-11-08,765621.32,697148.0
2024-11-11,769007.98,700183.5
2024-11-12,766684.24,698103.5
2024-11-13,764694.16,696322.5
2024-11-14,763979.54,695685.5
2024-11-15,750963.62,684024.5
2024-11-18,743981.58,677771.5
2024-11-19,742947.3,676848.5
2024-11-20,751258.9,684310.5
2024-11-21,755719.3,688314.5
2024-11-22,753074.84,685948.5
2024-11-25,761192.1799999999,693072.5
2024-11-26,758551.96,690706.5
2024-11-27,758677.96,690823.5
2024-11-29,755419.0,687911.5
2024-12-02,762780.1,694515.5
2024-12-03,767036.0200000001,698337.5000000001
2024-12-04,776279.4400000001,706618.5000000001
2024-12-05,780611.7199999999,710505.4999999999
2024-12-06,779399.9,709426.5
2024-12-09,783853.7199999999,713417.4999999999
2024-12-10,781045.72,710908.5
2024-12-11,783044.5,712702.5
2024-12-12,786928.9999999999,716186.4999999999
2024-12-13,791105.58,719800.5
2024-12-16,794911.3799999999,723206.5
2024-12-17,799674.0399999999,727470.5
2024-12-18,797907.96,725897.5
2024-12-19,777581.68,707749.5000000001
2024-12-20,761979.4199999999,693774.5
2024-12-23,776367.7599999998,705617.4999999999
2024-12-24,784024.7599999999,712481.5
2024-12-26,789087.78,717018.5000000001
2024-12-27,785721.2799999999,714015.5
2024-12-30,770473.2599999999,700365.5
2024-12-31,772677.88,702172.5
2025-01-02,768904.3199999998,698792.4999999999
2025-01-03,767516.0199999999,697557.5
2025-01-06,782981.8999999999,711428.5
2025-01-07,785259.3999999999,713469.5
2025-01-08,769998.44,699806.5
2025-01-10,764771.88,695126.5
2025-01-13,749876.38,681762.5
2025-01-14,760795.96,691564.5
2025-01-15,766995.94,697141.5
2025-01-16,775612.14,704876.5
2025-01-17,781208.22,709907.5
2025-01-21,784042.0199999999,712026.5
2025-01-22,791421.3600000001,718643.5000000001
2025-01-23,790647.5599999999,717954.5
2025-01-24,796419.8999999999,723128.5
2025-01-27,764441.7999999999,694502.5
2025-01-28,770561.7999999999,699988.5
2025-01-29,796553.2599999999,724400.5
2025-01-30,798362.6199999999,726025.5
2025-01-31,803272.64,730198.5
2025-02-03,781322.74,712713.5
2025-02-04,789315.0199999999,719421.5
2025-02-05,794252.66,723568.5000000001
2025-02-06,802839.32,730770.5
2025-02-07,807147.12,734384.5
2025-02-10,802283.89,730588.5
2025-02-11,800323.93,728950.5
2025-02-12,794644.19,724192.4999999999
2025-02-13,806556.39,734176.5
2025-02-14,815893.87,742009.0
2025-02-18,821674.29,746851.5
2025-02-19,819867.5100000001,745343.5000000001
2025-02-20,820112.81,745551.5
2025-02-21,819558.13,745096.5
2025-02-24,803249.51,731446.5
2025-02-25,789847.49,720214.5
2025-02-26,784096.99,715391.5
2025-02-27,788117.83,718771.5
2025-02-28,761529.27,695371.5
2025-03-03,779982.23,710178.5
2025-03-04,753165.5700000001,687636.5
2025-03-05,756279.31,690262.5
2025-03-06,752391.35,686999.5
2025-03-07,746280.37,678510.5
2025-03-10,740550.01,673687.5
2025-03-11,722796.01,659257.5
2025-03-12,733620.61,668110.5
2025-03-13,728982.01,664327.5
2025-03-14,724940.41,661051.5
2025-03-17,734281.21,668695.5
2025-03-18,733954.81,668435.5
2025-03-19,729793.21,665055.5
2025-03-20,729893.41,665146.5
2025-03-21,725422.21,661506.5
2025-03-24,749748.76,679264.5
2025-03-25,755564.5599999999,684009.5
2025-03-26,756967.96,685192.5
2025-03-27,741163.36,672335.5
2025-03-28,737008.96,668955.5
2025-03-31,708537.16,645698.5
2025-04-01,717077.5599999999,652692.5
2025-04-02,715189.96,651158.5
2025-04-03,699767.5599999999,638574.5
2025-04-04,670462.84,614784.5
2025-04-07,623581.72,573512.5
2025-04-08,670320.0399999999,614812.5
2025-04-09,634525.6,583186.5
2025-04-10,694367.5599999999,636372.5
2025-04-11,680135.6799999999,623898.5
2025-04-14,712648.2699999999,651632.5
2025-04-15,703209.5499999999,643344.5
2025-04-16,688043.11,630030.5
2025-04-17,685024.4500000001,627426.5
2025-04-21,670773.97,614910.5
2025-04-22,671686.78,615736.5
2025-04-23,702497.8,642826.5
2025-04-24,699808.3,640460.5
2025-04-25,716563.0,655146.5
2025-04-28,726264.8200000001,663630.5
2025-04-29,721672.0,659626.5
2025-04-30,732964.63,670370.5
2025-05-01,759115.03,693162.5
2025-05-02,764143.75,697544.5
2025-05-05,761005.09,694828.5
2025-05-06,752876.53,687772.5
2025-05-07,756934.63,691300.5
2025-05-08,767301.79,700330.5
2025-05-09,770007.19,702682.5
2025-05-12,797046.64,726174.5
2025-05-13,800555.02,729212.5
2025-05-14,812878.48,739866.5
2025-05-15,812463.3099999999,739516.5
2025-05-16,799213.58,745312.5
2025-05-19,788933.82,736324.5
2025-05-20,797585.5499999999,743646.5
2025-05-21,792691.49,739166.5
2025-05-22,788703.7699999999,735512.5
2025-05-23,777283.14,725040.5
2025-05-27,792446.24,738998.5
2025-05-28,801614.3899999999,747440.4999999999
2025-05-29,807937.33,753250.5
2025-05-30,797404.5000000001,743604.5000000001
2025-06-02,794037.13,740524.5
2025-06-03,803676.1699999998,749372.4999999999
2025-06-04,810468.5499999999,755602.5
2025-06-05,813775.3799999999,758640.4999999999
2025-06-06,813467.76,758388.5
2025-06-09,814147.08,758584.5
2025-06-10,815712.6799999999,760026.5
2025-06-11,822523.6,766256.5
2025-06-12,815566.69,759914.5
2025-06-13,810329.1899999998,755140.4999999999
2025-06-16,814623.2699999999,759088.5
2025-06-17,816459.4099999999,760782.5
2025-06-18,813970.57,758528.5
2025-06-20,817254.1299999999,761552.5
2025-06-23,808891.5399999998,753922.4999999999
2025-06-24,824295.1599999999,768034.5
2025-06-25,832141.8899999999,775272.4999999999
2025-06-26,834114.75,777078.5
2025-06-27,840086.3326999999,782552.5
2025-06-30,846686.3499999999,788152.5
2025-07-01,844334.2299999999,786010.5
2025-07-02,838823.2899999999,781012.5
2025-07-03,849587.5599999999,790840.4999999999
2025-07-07,850097.5499999999,791316.5
2025-07-08,849864.4699999999,791120.5
2025-07-09,851555.8799999999,792660.5
2025-07-10,855257.4199999999,796034.5
2025-07-11,849701.4849999999,791008.4999999999
2025-07-14,850764.82,791974.5
2025-07-15,860394.0199999999,800738.5
2025-07-16,855812.69,796580.5
2025-07-17,856944.4799999999,797616.5
2025-07-18,864785.9099999999,804756.5
2025-07-21,863568.6799999999,803314.5
2025-07-22,866965.4999999999,806408.4999999999
2025-07-23,863927.95,803664.5
2025-07-24,868226.38,807570.5
2025-07-25,867903.1199999999,807290.4999999999
2025-07-28,872232.64,811224.5
2025-07-29,876893.24,815452.5
2025-07-30,872894.9899999999,811840.4999999999
2025-07-31,897716.72,835744.5
2025-08-01,873922.4199999999,813750.5
2025-08-04,873567.1999999998,814058.4999999999
2025-08-05,883317.6699999999,822934.5
2025-08-06,876931.84,816942.5
2025-08-07,893217.58,831726.5
2025-08-08,891444.9600000001,830018.5000000001
2025-08-11,898605.3300000001,835954.5000000001
2025-08-12,899322.04,836612.5
2025-08-13,911381.67,847252.5
2025-08-14,904473.1900000001,840980.5
2025-08-15,906462.6299999999,843108.4999999999
