date,signal,rule_fg,rule_drawdown,rule_momentum,fg_value,Open,ret_10d,drawdown_60d,vol_20d
2021-11-29,0,0,0,0,38.657142857143,395.89,0.01051637440334896,-0.023867643070246802,0.14697590999623847
2021-11-30,0,0,0,0,27.056084656085,398.78,0.007249122275264419,-0.016741869467662873,0.1410008070663993
2021-12-01,0,0,0,0,26.05871559633,398.28,0.011222261717361404,-0.01797470227087805,0.14132922172200124
2021-12-02,0,0,0,0,25.322077922078,385.8,-0.030043997485857954,-0.04874620903913007,0.18132005822078998
2021-12-03,0,0,0,0,20.993822393822,391.31,-0.021064218347384478,-0.03516039154769823,0.18296022513399132
2021-12-06,0,0,0,0,24.373469387755,383.63,-0.04907914632030341,-0.05409670340508421,0.18679031281228198
2021-12-07,0,0,0,0,36.828571428571,393.03,-0.030919446704637976,-0.030919446704637976,0.20895488630153136
2021-12-08,0,0,0,0,41.542857142857,398.17,0.0001507121147421575,-0.0182459254875853,0.21448093121092765
2021-12-09,0,0,0,0,37.514285714286,398.35,0.008659762489555245,-0.01780210567842777,0.20518168629516323
2021-12-10,0,0,0,0,42.914285714286,396.62,0.0012875211431166989,-0.022067707177552576,0.20599817802940837
2021-12-13,0,0,0,0,35.971428571429,398.0,0.005329763318093539,-0.018665088640678507,0.20599430793902757
2021-12-14,0,0,0,0,32.028571428571,387.3,-0.028787802798535433,-0.04504771062948443,0.22466092884394484
2021-12-15,0,0,0,0,37.2,387.94,-0.025961635030631647,-0.04346968464136891,0.22428539507401854
2021-12-16,0,0,0,0,34.0,398.04,0.03172628304821146,-0.018566462016421315,0.2410612917918584
2021-12-17,0,0,0,0,32.342857142857,383.33,-0.020393038767217875,-0.05483640308701332,0.2736655327073301
2021-12-20,0,0,0,0,29.685714285714,379.565,-0.010596147329458017,-0.06411963409522403,0.2716755304459063
2021-12-21,0,0,0,0,34.628571428571,384.05,-0.02284812864157948,-0.05306112385038342,0.27524486725584774
2021-12-22,0,0,0,0,39.742857142857,388.91,-0.023256398020945812,-0.04107798900313131,0.2736434498049977
2021-12-23,0,0,0,0,43.857142857143,394.31,-0.010141835069662375,-0.027763394728406943,0.27725374837946265
2021-12-27,0,0,0,0,59.4,398.25,0.004109727194796076,-0.018048672239070918,0.27933921193828065
2021-12-28,0,0,0,0,59.028571428571,404.4,0.016080402010050232,-0.002884828759523672,0.2843276725265351
2021-12-29,0,0,0,0,63.857142857143,401.75,0.03730957913761945,-0.009418842616564338,0.28464912032333484
2021-12-30,0,0,0,0,64.857142857143,401.33,0.034515646749497364,-0.010454422171265132,0.28463280878518815
2021-12-31,0,0,0,0,61.942857142857,399.66,0.004069942719324704,-0.014572083734003871,0.2595135317349004
2022-01-03,0,0,0,0,65.885714285714,399.05,0.0410090522526283,-0.01607613975392652,0.25554123418084146
2022-01-04,0,0,0,0,66.4,402.24,0.05973943856783426,-0.008210666469413375,0.24438797884723248
2022-01-05,0,0,0,0,52.285714285714,394.74,0.027834917328472875,-0.026703158517641823,0.24079596787499674
2022-01-06,0,0,0,0,50.485714285714,382.42,-0.016687665526728623,-0.057080158788864965,0.2602258113670373
2022-01-07,0,0,0,0,51.2,384.03,-0.02607085795440145,-0.05311043716251207,0.2610145631844409
2022-01-10,1,0,0,1,47.771428571429,374.82,-0.058832391713747656,-0.07581921739773656,0.27270098819037764
2022-01-11,1,0,0,1,55.285714285714,379.355,-0.06193125618199791,-0.06463742387257432,0.2769668658762282
2022-01-12,0,0,0,0,59.228571428571,388.46,-0.033080273802115756,-0.04218753852602508,0.2758352606821395
2022-01-13,0,0,0,0,50.342857142857,388.77,-0.03129594099618771,-0.04142318218803165,0.2757961204835682
2022-01-14,1,0,0,1,52.885714285714,375.07,-0.061527298203473024,-0.07520280099612886,0.2854161805972098
2022-01-18,1,0,0,1,51.342857142857,374.04,-0.06267385039468731,-0.0777424365707522,0.2553904980906167
2022-01-19,1,0,1,1,48.685714285714,372.15,-0.07480608591885451,-0.08240254456690588,0.253786888368661
2022-01-20,1,0,1,1,40.342857142857,369.79,-0.06320616101737853,-0.08822151539808165,0.24990955885539026
2022-01-21,1,0,1,1,29.48051948052,359.47,-0.06001255164478847,-0.11366718445644397,0.2601224569678394
2022-01-24,1,0,1,1,25.881595881596,345.905,-0.09927609822149308,-0.14711393840767317,0.2775314967266366
2022-01-25,1,0,1,1,22.473359073359,346.67,-0.07510271597033236,-0.14522770421875375,0.2727771067982803
2022-01-26,1,0,1,1,21.187644787645,352.91,-0.06971042954488538,-0.12984195083462768,0.2756746375277909
2022-01-27,1,0,1,1,20.438775510204,349.4,-0.10055089327086442,-0.1384964371131987,0.27592311882399606
2022-01-28,1,0,1,1,23.828571428571,343.03,-0.11765311109396304,-0.15420272702616078,0.2778964843021678
2022-01-31,1,0,1,1,30.228571428571,353.2,-0.05830911563174879,-0.12912690780876301,0.3078571210092638
2022-02-01,1,0,1,0,30.885714285714,364.43,-0.025692439311303605,-0.10143748304854894,0.33571222009889223
2022-02-02,1,0,1,0,27.714285714286,369.76,-0.006422141609566001,-0.08829548536627463,0.3397380812434945
2022-02-03,1,0,1,0,26.314285714286,358.53,-0.030449714702939668,-0.1159849101264887,0.34887674361199006
2022-02-04,1,0,1,0,27.8,354.08,-0.01499429715970746,-0.12695712207510423,0.33598011029425695
2022-02-07,1,0,1,0,27.971428571429,358.62,0.03675864760555658,-0.11576300022190988,0.3400115703211364
2022-02-08,1,0,1,0,29.657142857143,353.96,0.021028643955346427,-0.1272530019478758,0.33327328949965923
2022-02-09,1,0,1,0,32.971428571429,363.76,0.03074438242044697,-0.10308947900485732,0.3467428393019566
2022-02-10,1,0,1,0,32.171428571429,359.52,0.028963938179736637,-0.11354390117612256,0.3343362342481609
2022-02-11,1,0,1,0,29.2,358.43,0.04489403259190161,-0.11623147668713163,0.3339362303348983
2022-02-14,1,0,1,0,25.142857142857,346.49,-0.018997734994337434,-0.14567152402791128,0.33159472613282537
2022-02-15,1,0,1,0,28.742857142857,352.91,-0.03161100897291658,-0.12984195083462768,0.3409151820377019
2022-02-16,1,0,1,0,30.514285714286,353.82,-0.04310904370402424,-0.12759819513277615,0.3412878240573912
2022-02-17,1,0,1,0,29.714285714286,352.74,-0.016149276211195662,-0.1277448071216617,0.34097106118468545
2022-02-18,1,0,1,0,30.428571428571,346.41,-0.02166177135110703,-0.14339762611275952,0.3327185534324778
2022-02-22,1,0,1,1,28.057142857143,338.49,-0.056131838715074434,-0.1629821958456973,0.31503620776888275
2022-02-23,1,0,1,0,21.117520215633,341.32,-0.03571024974573389,-0.15598417408506426,0.3165929741189104
2022-02-24,1,0,1,1,22.417789757412,318.84,-0.12348801407521448,-0.21157270029673592,0.3840492006923796
2022-02-25,1,0,1,1,32.342857142857,341.31,-0.05065086782376493,-0.15600890207715123,0.4668685372477697
2022-02-28,1,0,1,0,30.040816326531,342.51,-0.044415925006277446,-0.15304154302670625,0.4624358578278541
2022-03-01,1,0,1,0,24.882993197279,345.75,-0.0021357037721146943,-0.14502967359050445,0.4508663386879081
2022-03-02,1,0,1,0,21.429931972789,343.08,-0.027854127114561922,-0.15163204747774484,0.43464030138171317
2022-03-03,1,0,1,0,22.819047619048,349.93,-0.010994290882369473,-0.13469337289812056,0.43785859441001485
2022-03-04,1,0,1,0,21.027210884354,339.84,-0.03657084538186772,-0.15964391691394664,0.43658832137539855
2022-03-07,1,0,1,0,17.949659863946,337.29,-0.026327184550099636,-0.16594955489614238,0.4354288448251918
2022-03-08,1,0,1,0,18.193197278912,324.05,-0.04266004904133058,-0.19868941641938664,0.4507747835708812
2022-03-09,1,0,1,0,21.236734693878,331.75,-0.028038204617367835,-0.179648862512364,0.4605511414035548
2022-03-10,1,0,1,0,20.11156462585,330.82,0.03757370467946308,-0.1819485657764589,0.4462454869939669
2022-03-11,1,0,1,0,19.900680272109,334.32,-0.020479915619231792,-0.173293768545994,0.44839854475455365
2022-03-14,1,0,1,1,20.518367346939,323.13,-0.05658228956818778,-0.20096439169139457,0.4610435428605633
2022-03-15,1,0,1,1,23.771428571429,320.88,-0.07193058568329724,-0.2065281899109792,0.4487312449081557
2022-03-16,1,0,1,0,25.4,332.17,-0.031800163227235556,-0.17861028684470814,0.4632135811903378
2022-03-17,1,0,1,0,29.171428571429,338.37,-0.03303517846426429,-0.16327893175074182,0.46909018164324556
2022-03-18,1,0,1,0,37.971428571429,342.74,0.008533427495291956,-0.15247279920870416,0.4719470800168883
2022-03-21,1,0,1,0,40.771428571429,350.2,0.03827566782294167,-0.13402571711177047,0.4741010279284957
2022-03-22,1,0,1,0,44.571428571429,350.59,0.0819009412127758,-0.13306132542037585,0.4656801898157068
2022-03-23,1,0,1,0,45.514285714286,354.01,0.06709871891484553,-0.12460435212660725,0.46595235841714466
2022-03-24,1,0,1,0,47.542857142857,353.8,0.06946375672571192,-0.12042561654733497,0.39100523672397136
2022-03-25,1,0,1,0,49.342857142857,359.59,0.07558626465661633,-0.10603122513922048,0.31067293702607574
2022-03-28,1,0,1,0,51.2,359.34,0.11206016154488907,-0.10665274463007168,0.3109028842052733
2022-03-29,1,0,1,0,53.342857142857,368.9,0.1496509598603839,-0.08288583929992055,0.32170008842507797
2022-03-30,1,0,1,0,52.828571428571,369.275,0.11170484992624252,-0.08195356006364363,0.3191633132174916
2022-03-31,0,0,0,0,58.971428571429,367.24,0.08532080267163167,-0.06966610933779194,0.31491510690109437
2022-04-01,0,0,0,0,59.685714285714,362.81,0.05855750714827557,-0.06677469969390637,0.2978739041573478
2022-04-04,0,0,0,0,61.8,362.71,0.0357224443175328,-0.06703192118733448,0.29544585869957984
2022-04-05,0,0,0,0,48.542857142857,367.81,0.04911720243018913,-0.05391362502250685,0.24941431570401532
2022-04-06,1,0,1,0,46.628571428571,355.65,0.004632637496115866,-0.0851917586233506,0.27717744098113833
2022-04-07,1,0,1,0,46.771428571429,352.24,-0.004409270774448859,-0.09396301154924502,0.28029465213068855
2022-04-08,1,0,1,0,46.457142857143,352.32,-0.020217469896270712,-0.09375723435450267,0.2791302489475638
2022-04-11,1,0,1,0,44.057142857143,344.81,-0.0404352423888239,-0.08067827338896738,0.2609392835437466
2022-04-12,1,0,0,1,43.457142857143,345.76,-0.06272702629438864,-0.07560688696396112,0.2580946727569073
2022-04-13,1,0,1,1,43.314285714286,339.8,-0.07981856340125915,-0.08692731425500466,0.24018432670629078
2022-04-14,1,0,0,1,41.057142857143,346.44,-0.056638710380132906,-0.06314394656426625,0.24104533654937538
2022-04-18,1,0,1,1,39.228571428571,337.35,-0.07017447148645295,-0.08765144958892246,0.255624277775891
2022-04-19,1,0,1,1,42.485714285714,338.03,-0.06804334040969373,-0.08581241886629165,0.24187861382125425
2022-04-20,1,0,0,1,41.028571428571,347.09,-0.0563334330224845,-0.06131003894418008,0.2621212717551816
2022-04-21,0,0,0,0,40.885714285714,345.19,-0.029410937719668184,-0.06644850713976636,0.25988248120055646
2022-04-22,1,0,1,1,32.742857142857,334.31,-0.05090279354985239,-0.09587299870186061,0.281329921688051
2022-04-25,1,0,1,1,30.428571428571,323.73,-0.08114782016348765,-0.12448615318044132,0.28971854072618014
2022-04-26,1,0,1,1,20.582706766917,327.47,-0.05028856471680043,-0.11437148420597132,0.2953839082805867
2022-04-27,1,0,1,1,19.457894736842,317.24,-0.08248496066635813,-0.14203807875378616,0.28589103725781445
2022-04-28,1,0,1,1,23.257142857143,321.85,-0.052825191288993545,-0.12957053223712667,0.295022278806706
2022-04-29,1,0,1,1,18.542857142857,323.7,-0.06563907170072747,-0.12341750727777401,0.2983048068966239
2022-05-02,1,0,1,1,17.771428571429,312.83,-0.0726841559211503,-0.15285356441676257,0.31338641079741547
2022-05-03,1,0,1,1,30.742857142857,318.5,-0.057775937047007564,-0.13749915374720734,0.32535436628152786
2022-05-04,1,0,1,1,22.171428571429,319.31,-0.08003687804315873,-0.13530566650869946,0.3182974860370875
2022-05-05,1,0,1,1,17.628571428571,325.17,-0.057997045105594,-0.11943673414122258,0.31444668980264656
2022-05-06,1,0,1,1,16.257142857143,310.95,-0.0698752654721666,-0.15794462121724995,0.3440499538742673
2022-05-09,1,1,1,1,10.219047619048,303.48,-0.06255212677231026,-0.17817344797237822,0.3489716210225508
2022-05-10,1,1,1,1,10.866666666667,304.51,-0.07011329282071654,-0.17538419876785594,0.3467323784022704
2022-05-11,1,1,1,1,8.0375939849624,298.44,-0.059261127222292265,-0.19182181301198287,0.34851181947042936
2022-05-12,1,1,1,1,6.8947368421053,287.45,-0.10688208792915965,-0.221582831223343,0.36271398531073323
2022-05-13,1,1,1,1,11.6,295.72,-0.08643805993203568,-0.19918759731907099,0.373358966354234
2022-05-16,1,1,1,0,14.4222466735,300.15,-0.04053319694402713,-0.18719111773068853,0.37476111548404567
2022-05-17,1,0,1,0,15.853738457986,304.45,-0.044113029827315575,-0.17554667930404166,0.38056347229467324
2022-05-18,1,1,1,1,9.7321459062857,301.54,-0.055651248003507514,-0.18342698530905144,0.3617578578164701
2022-05-19,1,1,1,1,12.416169113886,289.29,-0.1103422824983854,-0.21660009478031272,0.38110049216559655
2022-05-20,1,1,1,1,11.7857056626,293.13,-0.0573082489146165,-0.2062013404644235,0.37840280602987075
2022-05-23,1,1,1,0,13.0167966455,289.75,-0.045241861078160084,-0.21535441066955519,0.3670834346039268
2022-05-24,1,1,1,1,11.900047944429,288.125,-0.05380775672391713,-0.21975492519125306,0.3616652682546689
2022-05-25,1,1,1,0,13.760740068786,285.71,-0.04265514006165394,-0.2262947667727303,0.34951479896766835
2022-05-26,1,0,1,0,17.110986172014,290.44,0.010401809010262664,-0.21348588450341877,0.3510840245036351
2022-05-27,1,0,1,0,21.922215055457,302.54,0.023062356282970375,-0.1807189763726219,0.3868351902728811
2022-05-31,1,0,1,0,26.131382673543,309.07,0.029718474096285252,-0.16303567801773744,0.37864081392025795
2022-06-01,1,0,1,0,25.159380378657,310.47,0.01977336179996736,-0.1592444655067361,0.37288256710885614
2022-06-02,1,0,1,0,27.706138841086,304.85,0.010976984811301937,-0.17446347572946974,0.3774447045167638
2022-06-03,1,0,1,0,29.338267355143,309.03,0.06823602613294599,-0.16314399837519467,0.37446647624769364
2022-06-06,1,0,1,0,27.480091795757,310.75,0.06010984887251403,-0.15848622300453585,0.3415216004788684
2022-06-07,1,0,1,0,30.888123924271,303.81,0.0485245901639344,-0.1772798050233565,0.3399816942341443
2022-06-08,1,0,1,0,32.979575444629,309.05,0.07262472885032545,-0.16308983819646594,0.3451851639698654
2022-06-09,1,0,1,0,35.5619047619,305.91,0.07070106051590797,-0.17159298625685449,0.33902532847707434
2022-06-10,1,0,1,0,32.303729202514,293.65,0.011052196667125758,-0.20479317581748024,0.34405502193267495
2022-06-13,1,0,1,1,28.158921399886,279.75,-0.07532888213128852,-0.24243450003385003,0.3686185170099266
2022-06-14,1,0,1,1,15.913678982086,277.66,-0.10162746303426395,-0.24809423871098768,0.3630593945649856
2022-06-15,1,0,1,1,16.7708281266,279.415,-0.10002576738493252,-0.24334168302755388,0.35889438417918984
2022-06-16,1,0,1,1,20.575788869771,275.59,-0.09598163030998863,-0.2536998172093968,0.36003511125564636
2022-06-17,1,1,1,1,13.173082807414,272.18,-0.11924408633466,-0.26293412768262125,0.3352868901184921
2022-06-21,1,1,1,1,14.662124689229,278.75,-0.10297666934835081,-0.24514250897027956,0.3443048767448142
2022-06-22,1,0,1,1,19.721791929629,278.52,-0.08324281623383045,-0.24576535102565844,0.342585769518549
2022-06-23,1,0,1,1,21.9438898451,283.21,-0.08361106617052272,-0.23306478911380413,0.34845052748560906
2022-06-24,1,0,1,1,22.600917957543,287.74,-0.05939655454218562,-0.22079750863177838,0.35198358668810414
2022-06-27,1,0,1,0,27.773838209986,296.0,0.00800272433168736,-0.1952366711073652,0.361799922788224
2022-06-28,1,0,1,0,29.001835915086,293.0,0.047363717605004574,-0.20339305619749326,0.330312953462591
2022-06-29,1,0,1,0,26.200688468157,283.4,0.020672765252466974,-0.22949348848590312,0.3364501922039577
2022-06-30,1,0,1,0,24.884681583486,280.75,0.0047778394144908365,-0.23669829531551612,0.33532821411808417
2022-07-01,1,0,1,0,22.998623063686,278.95,0.01219202438404876,-0.21566146492337968,0.3317281452788599
2022-07-05,1,0,1,0,24.600229489386,278.31,0.022521860533470495,-0.21006471389645776,0.32505095846659565
2022-07-06,1,0,1,0,23.569707401043,287.35,0.03085201793721981,-0.18440622161671205,0.34977816307610093
2022-07-07,1,0,1,0,24.397819850829,289.63,0.03988941548183256,-0.16554784061770722,0.34482938027142856
2022-07-08,1,0,1,0,28.027997705114,292.08,0.03131951555382928,-0.1584891526693365,0.3396406525390804
2022-07-11,1,0,1,0,30.084566838786,292.88,0.017863348856606676,-0.15618427497190923,0.33891832773982367
2022-07-12,1,0,1,0,27.312105565114,290.32,-0.019189189189189215,-0.16355988360367624,0.30911225280559845
2022-07-13,1,0,1,0,26.341594951229,280.6,-0.04232081911262786,-0.19156414762741636,0.28410434085163344
2022-07-14,1,0,1,0,24.315892139986,282.99,-0.001446718419195414,-0.18467832550635277,0.28396968323812694
2022-07-15,1,0,1,0,23.974067699371,289.73,0.031985752448797866,-0.1652597309055287,0.2948175771684602
2022-07-18,1,0,1,0,26.920137693629,294.72,0.056533428929915974,-0.1462093339899765,0.29344576052286364
2022-07-19,1,0,1,0,29.901893287443,293.11,0.05317811073982259,-0.12323890999371834,0.28947879420105294
2022-07-20,1,0,1,0,35.738152610443,298.73,0.039603271271968055,-0.08776376461965985,0.28537549155732006
2022-07-21,0,0,0,0,39.426161790014,303.5,0.04788868556434078,-0.07319754481326546,0.2881176299727899
2022-07-22,0,0,0,0,41.827768215729,306.43,0.04913037523966035,-0.057631392809914805,0.2851368723597684
2022-07-25,0,0,0,0,38.598623063686,302.02,0.031207320404261107,-0.07119352953839542,0.2887046168738905
2022-07-26,1,0,1,0,38.373034997129,298.53,0.02827914025902456,-0.08192637697204552,0.2754531335616359
2022-07-27,1,0,1,0,35.486517498571,299.04,0.06571632216678536,-0.08035796660208505,0.27254165052170115
2022-07-28,0,0,0,0,38.231899024671,306.59,0.08339517297430987,-0.05713934249777053,0.2539222517098874
2022-07-29,0,0,0,0,39.061732644857,311.385,0.07474200117350627,-0.04239320970569249,0.2519013539481101
2022-08-01,0,0,0,0,41.576018359143,313.65,0.06423045602605848,-0.035427622474398124,0.24810992009557
2022-08-02,0,0,0,0,40.090189328743,312.92,0.06758554808774853,-0.0023274350390561915,0.24812462336535468
2022-08-03,0,0,0,0,40.8908777969,316.05,0.05797877682187935,0.0,0.22833821807273438
2022-08-04,0,0,0,0,44.3205966724,322.97,0.06415156507413511,0.0,0.23606990751781565
2022-08-05,0,0,0,0,47.491566265057,319.19,0.04164083151127507,-0.011703873424776412,0.24352652973270905
2022-08-08,0,0,0,0,49.577739529543,322.69,0.06843917621349593,-0.0008669535870206024,0.24445960120755034
2022-08-09,0,0,0,0,49.921744119343,318.77,0.06779888118447053,-0.01300430380530715,0.2472772069152342
2022-08-10,0,0,0,0,48.892713711986,324.59,0.08544007490636685,0.0,0.20575776162696538
2022-08-11,0,0,0,0,51.751692484214,328.305,0.0708274894810661,0.0,0.20623287684976663
2022-08-12,0,0,0,0,52.895123350543,326.175,0.04749747097644397,-0.0064878695115822005,0.20251952420908437
2022-08-15,0,0,0,0,54.952839931143,329.42,0.05027897337796916,0.0,0.19879373392565874
2022-08-16,0,0,0,0,54.866551921971,332.055,0.06114981464911162,0.0,0.19450498915597933
2022-08-17,0,0,0,0,56.6676993689,329.07,0.04119601328903655,-0.008989474635226147,0.1955240395036612
2022-08-18,0,0,0,0,55.351348250143,328.44,0.016936557575006894,-0.010886750688891889,0.1924016211132777
2022-08-19,0,0,0,0,54.466896156043,326.17,0.021867853002913717,-0.017722967580671822,0.19494337486841962
2022-08-22,0,0,0,0,51.236947791171,318.5,-0.012984598221203014,-0.04082155064673021,0.20810754289099956
2022-08-23,0,0,0,0,46.120940906486,314.12,-0.01458732001129337,-0.054012136543644895,0.21024397255617713
2022-08-24,0,0,0,0,45.093402180157,313.61,-0.03382728981176242,-0.05554802668232672,0.2107700572293047
2022-08-25,0,0,0,0,46.493975903614,316.83,-0.03495225476310149,-0.04585083796359046,0.19544454772523684
2022-08-26,0,0,0,0,48.666896156057,320.28,-0.018073120257530606,-0.03546099290780147,0.19164630669972102
2022-08-29,1,0,1,1,44.207458405057,304.62,-0.07528383218990953,-0.0826218548132086,0.26047154506167675
2022-08-30,1,0,0,1,54.114285714286,306.1,-0.0781647618617397,-0.0781647618617397,0.26135400304518747
2022-08-31,1,0,1,1,49.114285714286,303.99,-0.07621478712735885,-0.08451913086687446,0.2588142533186893
2022-09-01,1,0,1,1,48.171428571429,296.72,-0.09657776153939823,-0.1064130942163195,0.25419365546350325
2022-09-02,1,0,1,1,45.485714285714,302.34,-0.07306006070454074,-0.08948818719790408,0.26508582586523805
2022-09-06,1,0,1,1,42.857142857143,295.66,-0.07171114599686024,-0.10960533646534454,0.26864199322647797
2022-09-07,1,0,1,1,41.171428571429,293.54,-0.06551636317330956,-0.11598982096339461,0.26727292981602546
2022-09-08,1,0,1,1,40.457142857143,296.85,-0.05344217340008284,-0.10602159280842027,0.26063591666029046
2022-09-09,1,0,1,0,41.742857142857,302.83,-0.044187734747340834,-0.08801252804505288,0.2693035743919444
2022-09-12,0,0,0,0,44.942857142857,308.5,-0.03678031722243025,-0.07093704356206054,0.28070798959921883
2022-09-13,1,0,1,0,48.657142857143,301.8,-0.009257435493401633,-0.09111442381533175,0.2843673286200935
2022-09-14,1,0,1,0,39.720879120879,294.865,-0.03670369160405096,-0.1119995181521134,0.2879579384656546
2022-09-15,1,0,1,0,41.714285714286,294.07,-0.032632652389881334,-0.11439369983888215,0.2878893496195383
2022-09-16,1,0,1,0,40.228571428571,287.72,-0.03033162577514159,-0.13351703784011681,0.29311226609519064
2022-09-19,1,0,1,1,35.857142857143,286.1,-0.053714361315075565,-0.13839574769240026,0.29311979223210394
2022-09-20,1,0,1,0,37.171428571429,288.49,-0.02425082865453565,-0.13119814488563641,0.29020867702253833
2022-09-21,1,0,1,0,36.657142857143,289.59,-0.013456428425427713,-0.12788544066495022,0.2896998522638107
2022-09-22,1,0,1,1,30.837229437229,282.0,-0.05002526528549778,-0.15074309978768574,0.30009924271234045
2022-09-23,1,0,1,1,31.108403361345,277.55,-0.08347917973780661,-0.16414449413500776,0.29660076702312393
2022-09-26,1,0,1,1,24.433954451346,275.03,-0.10849270664505684,-0.17173359834967106,0.28952207371475813
2022-09-27,1,0,1,1,19.061224489796,277.81,-0.07948972829688539,-0.16336149131920918,0.250570987316637
2022-09-28,1,0,1,1,18.02092555332,274.46,-0.06920115985281405,-0.1734501814458449,0.24940423594078173
2022-09-29,1,0,1,1,19.150793650794,275.86,-0.06192403169313421,-0.16923401243769853,0.2520228086878906
2022-09-30,1,0,1,1,16.21409001957,271.03,-0.05800778534686524,-0.18377979551580326,0.24651809165522892
2022-10-03,1,1,1,1,14.723552123552,269.07,-0.05952464173365968,-0.18968243212720792,0.2306422059021404
2022-10-04,1,0,1,0,24.514285714286,278.99,-0.032930084231689194,-0.15980786315520024,0.26716384861043757
2022-10-05,1,0,1,0,29.142857142857,278.28,-0.03905521599502748,-0.16194606315218874,0.26665590831912994
2022-10-06,1,0,1,0,29.714285714286,280.96,-0.0036879432624113972,-0.15387511105088025,0.26558756287158114
2022-10-07,1,0,1,0,26.98947368421,275.02,-0.00911547468924534,-0.17176371384258637,0.2590154872053138
2022-10-10,1,0,1,0,24.939517625232,269.3,-0.020834090826455154,-0.1889897757901552,0.24947122666461602
2022-10-11,1,0,1,0,20.432967032967,264.7,-0.04719052589899575,-0.20284290253120718,0.24628053294276628
2022-10-12,1,0,1,0,19.703074141049,263.4,-0.040297311083582366,-0.20675791661020015,0.23839582889291255
2022-10-13,1,0,1,1,19.453571428571,255.16,-0.07503806278547098,-0.23157308277243227,0.25492841181262077
2022-10-14,1,0,1,0,23.257495590829,271.2,0.0006272368372506332,-0.18326783213624254,0.3493619191886877
2022-10-17,1,0,1,0,21.795121951219,266.84,-0.008287806147099341,-0.1963981870473266,0.35246771798065446
2022-10-18,1,0,1,0,30.991394148021,276.53,-0.008817520341230956,-0.16721627441237152,0.3777418828113273
2022-10-19,1,0,1,0,33.960544217687,269.93,-0.030005749604714582,-0.18709249973648945,0.38494748183295896
2022-10-20,1,0,1,0,35.818367346939,269.58,-0.040503986332574016,-0.1881465419885261,0.37526233013961097
2022-10-21,1,0,1,0,40.114285714286,267.98,-0.025598138317213137,-0.1929650208549788,0.3720771935383218
2022-10-24,1,0,1,0,45.342857142857,275.69,0.023728184181210477,-0.16974597581725925,0.38584882061113046
2022-10-25,1,0,1,0,49.914285714286,279.41,0.05557234605213468,-0.15854301245275626,0.3871639106162614
2022-10-26,1,0,1,0,52.971428571429,278.46,0.05717539863325749,-0.1614039842797128,0.3846311089164649
2022-10-27,1,0,1,0,57.285714285714,276.79,0.08477034017871143,-0.16643327159657284,0.3850781646639781
2022-10-28,1,0,1,0,56.6,272.23,0.003797935103244887,-0.18016593636596345,0.3844556361362938
2022-10-31,1,0,1,0,64.05714,278.92,0.045270574126817786,-0.16001867160560745,0.3924715851532722
2022-11-01,1,0,1,0,63.51429,281.495,0.01795465229812332,-0.15226393217990997,0.3716972837659586
2022-11-02,1,0,1,0,55.28571,275.08,0.019079020486792775,-0.17158302088509436,0.3808766908815567
2022-11-03,1,0,1,0,55.51429,263.01,-0.02437124415757841,-0.20793242083389807,0.40869966288108234
2022-11-04,1,0,1,0,56.51429,265.53,-0.00914247331890461,-0.20034331661923488,0.4051305377731999
2022-11-07,1,0,1,0,59.65714,265.75,-0.036054989299575624,-0.19968077577509746,0.3986515293671039
2022-11-08,1,0,1,0,57.94286,269.14,-0.03675602161697877,-0.1894716236768006,0.39612027399358146
2022-11-09,1,0,1,0,54.0,267.76,-0.03842562666092075,-0.18631294253502295,0.3961647171938532
2022-11-10,1,0,1,0,60.34286,276.01,-0.002818020882257466,-0.15963341858482527,0.3900835553096514
2022-11-11,1,0,1,0,63.74286,282.56,0.03794585460823563,-0.1337032835637858,0.3325455728573005
2022-11-14,1,0,1,0,62.68571,285.86,0.02488168650509115,-0.10746846509304342,0.3267888010171693
2022-11-15,1,0,1,0,66.91429,292.21,0.038064619264995825,-0.08764206319470458,0.31157495892286374
2022-11-16,1,0,1,0,65.08571,287.39,0.044750618002035836,-0.10269139502934932,0.30417158769958014
2022-11-17,1,0,1,0,61.48571,280.88,0.067944184631763,-0.12301735981016604,0.3176137552826916
2022-11-18,1,0,1,0,60.34286,287.89,0.08420894060934736,-0.10113026102160605,0.3258817643104058
2022-11-21,1,0,1,0,60.97143,283.4,0.06641580432737526,-0.0813614262560779,0.31875125536108334
2022-11-22,1,0,1,0,60.8,282.64,0.050159768150404904,-0.08382495948136148,0.31588616350424353
2022-11-23,0,0,0,0,64.25714,285.97,0.0680086644756499,-0.073030794165316,0.31782292070766854
2022-11-25,0,0,0,0,63.08571,287.19,0.040505778776131374,-0.06907617504051866,0.3166880650137007
2022-11-28,0,0,0,0,59.74286,284.9,0.008281426953567372,-0.07649918962722857,0.3114929072940388
2022-11-29,1,0,1,0,58.17143,282.94,-0.010214790456867018,-0.08285251215559153,0.3017331831717995
2022-11-30,1,0,1,0,73.97143,280.84,-0.038910372677184224,-0.08965964343598065,0.3014159790249432
2022-12-01,0,0,0,0,75.6,293.69,0.021921430808309328,-0.048006482982171805,0.32941483556178275
2022-12-02,0,0,0,0,68.14286,288.54,0.02727143264027343,-0.0647001620745542,0.2901088719455252
2022-12-05,0,0,0,0,65.08571,290.38,0.008649136823092096,-0.058735818476499224,0.28963098103544926
